Código,Descripción,Referencia,Ud Medida,Grupo,Udad de Negocio,Proveedor,Ult Precio,Ult Costo,Precio Elite,Precio publico,%IVA,Margen,Codigo de barra,Diseño,Sub-Grupo,LINEA,UNIDAD REFERENCIADA,PRINCIPIO ACTIVO,categoria padre-hijo,descripcion (Notas Internas),nuevo iva,Unidad de Costo,Unidad de Medida,Nueva referencia producto,referencia producto - primera vez,referencia producto - segunda vez
19CHALG07P1483,SIMPROBAC ORAL FCO * 50 ML (TRIMETOPRIM SULFA),1483,UNIDAD,ANTIMICROBIANOS,GANADERIA,LABORATORIOS CHALVER DE COLOMBIA S.A.S,0,0,,,0,20,19CHALG07P1483,MILILITROS,ANTIBIOTICO,GANADERIA,SUSPENSIÓN * 50ML,SULFADIAZINA- TRIMETOPRIM,ANTIMICROBIANOS / ANTIBIOTICO,MILILITROS // SUSPENSIÓN * 50ML,sin iva,Unidades,Unidades,1483,1483,1483
21PROVG08P1073,SINGAP * 20 ML,1073,UNIDAD,ANTIPARASITARIOS,GANADERIA,LABORATORIOS PROVET S.A.S,0,0,,,0,18,21PROVG08P1073,MILILITROS,ANTIPARASITARIO,GANADERIA,FRASCO * 20ML,"AMITRAZ 20,8%",ANTIPARASITARIOS / ANTIPARASITARIO,MILILITROS // FRASCO * 20ML,sin iva,Unidades,Unidades,1073,1073,1073
21PROVG08P1074,SINGAP PETS * 20 ML,1074,UNIDAD,ANTIPARASITARIOS,MASCOTAS,LABORATORIOS PROVET S.A.S,12253.65854,10048,,,0,18,7706358001388,MILILITROS,ANTIPARASITARIO,MASCOTAS,FRASCO * 20ML,"AMITRAZ 20,8%",ANTIPARASITARIOS / ANTIPARASITARIO,MILILITROS // FRASCO * 20ML,sin iva,Unidades,Unidades,1074,1074,1074
31VICAG19P1382,SINGEST CAJA * 5 AMPOLLAS * 1 ML (MEDROXIPROGESTERONA) GRATIS 1 AMPOLLA,1382,UNIDAD,HORMONALES,MASCOTAS,VICAR FARMACEUTICA S.A.,61151.21951,50144,,,0,18,7707264576861,AMPOLLA,HORMONALES,MASCOTAS,5 AMPOLLAS,MEDROXIPROGESTERONA 50MG,HORMONALES / HORMONALES,AMPOLLA // 5 AMPOLLAS,sin iva,Unidades,Unidades,1382,1382,1382
15ICOFG14P2110,SINGUSAN UNGUENTO * 220 G,2110,UNIDAD,DERMATOLOGICOS,GANADERIA,ICOFARMA S.A,0,0,,,0,20,15ICOFG14P2110,GRAMOS,LARVICIDA,GANADERIA,220GR,METRIFONATO,DERMATOLOGICOS / LARVICIDA,GRAMOS // 220GR,sin iva,Unidades,Unidades,2110,2110,2110
15ICOFG14P2111,SINGUSAN UNGUENTO * 60 G,2111,UNIDAD,DERMATOLOGICOS,GANADERIA,ICOFARMA S.A,0,0,,,0,20,15ICOFG14P2111,GRAMOS,LARVICIDA,GANADERIA,60GR,METRIFONATO,DERMATOLOGICOS / LARVICIDA,GRAMOS // 60GR,sin iva,Unidades,Unidades,2111,2111,2111
19CHALG08P1484,SINPULGAR 205 MG CJA * 6 TABS,1484,UNIDAD,ANTIPARASITARIOS,MASCOTAS,LABORATORIOS CHALVER DE COLOMBIA S.A.S,0,0,,,0,20,19CHALG08P1484,TABLETA,ANTIPARASITARIO,MASCOTAS,TABLETAS * 6,LUFENURON,ANTIPARASITARIOS / ANTIPARASITARIO,TABLETA // TABLETAS * 6,sin iva,Unidades,Unidades,1484,1484,1484
19CHALG08P1485,SINPULGAR 410 MG CJA * 6 TABS,1485,UNIDAD,ANTIPARASITARIOS,MASCOTAS,LABORATORIOS CHALVER DE COLOMBIA S.A.S,0,0,,,0,20,19CHALG08P1485,TABLETA,ANTIPARASITARIO,MASCOTAS,TABLETAS * 6,LUFENURON,ANTIPARASITARIOS / ANTIPARASITARIO,TABLETA // TABLETAS * 6,sin iva,Unidades,Unidades,1485,1485,1485
21PROVG11P1075,SINRAT SOBRE * 20 GR,1075,UNIDAD,CONTROL DE PLAGAS,GANADERIA,LABORATORIOS PROVET S.A.S,0,0,,,0,18,21PROVG11P1075,GRAMOS,,GANADERIA,20 GR,BRODIFACOUMA,sin valor,GRAMOS // 20 GR,sin iva,Unidades,Unidades,1075,1075,1075
16INVEG14P1906,SINSPOT * 30 GR,1906,UNIDAD,DERMATOLOGICOS,MASCOTAS,INVET SA,26356,21533,,,0,18.3,16INVEG14P190,GRAMOS,DERMATOLOGICOS,MASCOTAS,CREMA * 30GR,EXTRACTO DE CAMOMILLA- ACIDO ESTEARICO- VASELIA- GENAPOL- METIL PARABENOS,DERMATOLOGICOS / DERMATOLOGICOS,GRAMOS // CREMA * 30GR,sin iva,Unidades,Unidades,1906,1906,1906
14HEELG18P1966,SOLIDAGO COMP. VET CJA * 5 AMP,1966,UNIDAD,HOMEOPATICOS,MASCOTAS,HEEL COLOMBIA LTDA,0,0,,,0,20,14HEELG18P1966,AMPOLLA,HOMEOPATICO,MASCOTAS,5 AMPOLLAS,INGREDIENTES NATURALES,HOMEOPATICOS / HOMEOPATICO,AMPOLLA // 5 AMPOLLAS,sin iva,Unidades,Unidades,1966,1966,1966
37INSMG20P2791,SONDA MAMARIA 2 1/2 CORTA,2791,UNIDAD,INSUMOS MEDICOS,INSUMOS,INSMEVET S EN C,0,0,,,0,0,37INSMG20P2791,UNIDAD,INSUMO,INSUMOS,UNIDAD,NO APLICA,INSUMOS MEDICOS / INSUMO,UNIDAD // UNIDAD,sin iva,Unidades,Unidades,2791,2791,2791
37INSMG20P2792,SONDA MAMARIA 3 1/2 LARGA,2792,UNIDAD,INSUMOS MEDICOS,INSUMOS,INSMEVET S EN C,0,0,,,0,0,37INSMG20P2792,UNIDAD,INSUMO,INSUMOS,UNIDAD,NO APLICA,INSUMOS MEDICOS / INSUMO,UNIDAD // UNIDAD,sin iva,Unidades,Unidades,2792,2792,2792
37INSMG21P2793,SONDA NASAL EQUINO 2.7M * 13 MM,2793,UNIDAD,INSUMOS PECUARIOS,EQUINOS,INSMEVET S EN C,0,0,,,0,20,37INSMG21P2793,UNIDAD,INSUMO,EQUINOS,UNIDAD,NO APLICA,INSUMOS PECUARIOS / INSUMO,UNIDAD // UNIDAD,sin iva,Unidades,Unidades,2793,2793,2793
37INSMG21P2794,SONDA NASAL EQUINO 3 M * 19 MM,2794,UNIDAD,INSUMOS PECUARIOS,EQUINOS,INSMEVET S EN C,0,0,,,0,20,37INSMG21P2794,UNIDAD,INSUMO,EQUINOS,UNIDAD,NO APLICA,INSUMOS PECUARIOS / INSUMO,UNIDAD // UNIDAD,sin iva,Unidades,Unidades,2794,2794,2794
27PROCG16P1855,SOROL * 120 ML,1855,UNIDAD,ESPECIALIDADES MEDICAS,GANADERIA,PROCONVET SA,39488,31472,,,0,20.3,27PROCG16P185,MILILITROS,HIPERSECRETOR DIGESTIVO,GANADERIA,SUSPENSIÓN * 120ML,POLIOXIETHILENE SORBITAN MONO OLEATO ,ESPECIALIDADES MEDICAS / HIPERSECRETOR DIGESTIVO,MILILITROS // SUSPENSIÓN * 120ML,sin iva,Unidades,Unidades,1855,1855,1855
16INVEG02P1907,SOSEGAN INY * 10 ML,1907,UNIDAD,ANESTESICOS,MASCOTAS,INVET SA,37331.7,11454,,,0,18.3,16INVEG02P190,MILILITROS,SEDANTE,MASCOTAS,INYECTABLE * 10ML,ACEPROMACINA MALEATO,ANESTESICOS / SEDANTE,MILILITROS // INYECTABLE * 10ML,sin iva,Unidades,Unidades,1907,1907,1907
14HEELG18P1967,SPASCUPREEL * 50 TABLETAS,1967,UNIDAD,HOMEOPATICOS,HUMANOS,HEEL COLOMBIA LTDA,0,0,,,0,0,14HEELG18P1967,TABLETA,HOMEOPATICO,HUMANOS,TABLETAS * 50,INGREDIENTES NATURALES,HOMEOPATICOS / HOMEOPATICO,TABLETA // TABLETAS * 50,sin iva,Unidades,Unidades,1967,1967,1967
14HEELG18P1968,SPASCUPREEL ESPEC. CAJA * 5 AMP,1968,UNIDAD,HOMEOPATICOS,HUMANOS,HEEL COLOMBIA LTDA,0,0,,,0,0,14HEELG18P1968,AMPOLLA,HOMEOPATICO,HUMANOS,5 AMPOLLAS,INGREDIENTES NATURALES,HOMEOPATICOS / HOMEOPATICO,AMPOLLA // 5 AMPOLLAS,sin iva,Unidades,Unidades,1968,1968,1968
24LZOOG04P1612,SPECTRA-DOL GOTAS * 10 ML,1612,UNIDAD,ANTIINFLAMATORIOS-ANALGESICOS,MASCOTAS,LABORATORIOS ZOO S.A.S.,0,0,,,0,18.3,24LZOOG04P1612,MILILITROS,AINES,MASCOTAS,SUSPENSIÓN * 10 ML,"MELOXICAM 1,5MG",ANTIINFLAMATORIOS-ANALGESICOS / AINES,MILILITROS // SUSPENSIÓN * 10 ML,sin iva,Unidades,Unidades,1612,1612,1612
40COLVG08P2848,SPINOMAX DUO 2-4 KG COMP,2848,UNIDAD,ANTIPARASITARIOS,MASCOTAS,LABORATORIO COLOMBIANO DE VETERINARIA S.A,18987,15000,,,0,21,40COLVG08P2848,UNIDAD,ANTIPARASITARIO,MASCOTAS,TABLETAS,NO APLICA,ANTIPARASITARIOS / ANTIPARASITARIO,UNIDAD // TABLETAS,sin iva,Unidades,Unidades,2848,2848,2848
40COLVG08P2849,SPINOMAX DUO 9-18 KG COMP,2849,UNIDAD,ANTIPARASITARIOS,MASCOTAS,LABORATORIO COLOMBIANO DE VETERINARIA S.A,22785,18000,,,0,21,40COLVG08P2849,UNIDAD,ANTIPARASITARIO,MASCOTAS,TABLETAS,NO APLICA,ANTIPARASITARIOS / ANTIPARASITARIO,UNIDAD // TABLETAS,sin iva,Unidades,Unidades,2849,2849,2849
25NOVAG13P1795,SPLASH CANIS Y FELIS HEMBRAS * 200 ML,1795,UNIDAD,CUIDADO DE MASCOTAS,MASCOTAS,NOVALFARM LTDA,0,0,,,0,20,25NOVAG13P1795,MILILITROS,LINEA DE ASEO,MASCOTAS,200 ML,FRAGANCIA,CUIDADO DE MASCOTAS / LINEA DE ASEO,MILILITROS // 200 ML,sin iva,Unidades,Unidades,1795,1795,1795
25NOVAG13P1796,SPLASH CANIS Y FELIS MACHOS * 200 ML,1796,UNIDAD,CUIDADO DE MASCOTAS,MASCOTAS,NOVALFARM LTDA,0,0,,,0,20,25NOVAG13P1796,MILILITROS,LINEA DE ASEO,MASCOTAS,200 ML,FRAGANCIA,CUIDADO DE MASCOTAS / LINEA DE ASEO,MILILITROS // 200 ML,sin iva,Unidades,Unidades,1796,1796,1796
15ICOFG23P2112,SPLEND COLIRIO * 10 ML,2112,UNIDAD,OTICOS-OFTALMICOS,MASCOTAS,ICOFARMA S.A,21471.25,17177,,,0,20,7707175801199,MILILITROS,OTICO-OFTALMICO,MASCOTAS,GOTERO * 10ML,GENTAMICINA- DEXAMETASONA- LIDOCAINA,OTICOS-OFTALMICOS / OTICO-OFTALMICO,MILILITROS // GOTERO * 10ML,sin iva,Unidades,Unidades,2112,2112,2112
15ICOFG14P2113,SPLEND DERMICO * 35 GR,2113,UNIDAD,DERMATOLOGICOS,MASCOTAS,ICOFARMA S.A,19998.75,15999,,,0,20,7707175801236,GRAMOS,DERMATOLOGICOS,MASCOTAS,CREMA * 35GR,CLOTRIMAZOL- GENTAMICINA- DEXAMETASONA,DERMATOLOGICOS / DERMATOLOGICOS,GRAMOS // CREMA * 35GR,sin iva,Unidades,Unidades,2113,2113,2113
15ICOFG08P2114,SPLEND DOG JGA * 10 ML,2114,UNIDAD,ANTIPARASITARIOS,MASCOTAS,ICOFARMA S.A,11690,9352,,,0,20,15ICOFG08P211,MILILITROS,ANTIPARASITARIO,MASCOTAS,JERINGA * 10ML,ALBENDAZOL- PRAZIQUANTEL,ANTIPARASITARIOS / ANTIPARASITARIO,MILILITROS // JERINGA * 10ML,sin iva,Unidades,Unidades,2114,2114,2114
15ICOFG08P2115,SPLEND DOG JGA * 2.5 ML,2115,UNIDAD,ANTIPARASITARIOS,MASCOTAS,ICOFARMA S.A,7496,5997,,,0,20,15ICOFG08P2115,MILILITROS,ANTIPARASITARIO,MASCOTAS,"JERINGA * 2,5ML",NO APLICA,ANTIPARASITARIOS / ANTIPARASITARIO,"MILILITROS // JERINGA * 2,5ML",sin iva,Unidades,Unidades,2115,2115,2115
15ICOFG08P2116,SPLEND DOG JGA * 5 ML,2116,UNIDAD,ANTIPARASITARIOS,MASCOTAS,ICOFARMA S.A,8985,7188,,,0,20,15ICOFG08P2116,MILILITROS,ANTIPARASITARIO,MASCOTAS,JERINGA * 5ML,ALBENDAZOL- PRAZIQUANTEL,ANTIPARASITARIOS / ANTIPARASITARIO,MILILITROS // JERINGA * 5ML,sin iva,Unidades,Unidades,2116,2116,2116
15ICOFG04P2117,SPLEND MELOXICAN S.O * 10 ML,2117,UNIDAD,ANTIINFLAMATORIOS-ANALGESICOS,MASCOTAS,ICOFARMA S.A,14565,11652,,,0,20,7707175801892,MILILITROS,AINES,MASCOTAS,SUSPENSIÓN * 10ML,"MELOXICAM 1,5MG",ANTIINFLAMATORIOS-ANALGESICOS / AINES,MILILITROS // SUSPENSIÓN * 10ML,sin iva,Unidades,Unidades,2117,2117,2117
15ICOFG04P2118,SPLEND MELOXICAN S.O * 30 ML,2118,UNIDAD,ANTIINFLAMATORIOS-ANALGESICOS,MASCOTAS,ICOFARMA S.A,24998.75,19999,,,0,20,7707175801823,MILILITROS,AINES,MASCOTAS,SUSPENSIÓN * 30ML,"MELOXICAM 1,5MG",ANTIINFLAMATORIOS-ANALGESICOS / AINES,MILILITROS // SUSPENSIÓN * 30ML,sin iva,Unidades,Unidades,2118,2118,2118
36BIOSG08P0088,STARCAN FCO * 200 ML,88,UNIDAD,ANTIPARASITARIOS,MASCOTAS,BIOSTAR PHARMACEUTICAL S.A.,0,0,,,0,21,36BIOSG08P0088,MILILITRO,ANTIPARASITARIO,MASCOTAS,,PAMOATO DE PIRANTEL- PRAZICUANTEL- IVERMECTINA,ANTIPARASITARIOS / ANTIPARASITARIO,MILILITRO // ,sin iva,Unidades,Unidades,88,88,88
36BIOSG08P0089,STARCAN JGA * 10 ML,89,UNIDAD,ANTIPARASITARIOS,MASCOTAS,BIOSTAR PHARMACEUTICAL S.A.,10632.91139,8400,,,0,21,7707327440726,MILILITRO,ANTIPARASITARIO,MASCOTAS,,PAMOATO DE PIRANTEL- PRAZICUANTEL- IVERMECTINA,ANTIPARASITARIOS / ANTIPARASITARIO,MILILITRO // ,sin iva,Unidades,Unidades,89,89,89
36BIOSG08P0090,STARCAN JGA * 2 ML,90,UNIDAD,ANTIPARASITARIOS,MASCOTAS,BIOSTAR PHARMACEUTICAL S.A.,6645.56962,5250,,,0,21,7707327440702,MILILITRO,ANTIPARASITARIO,MASCOTAS,,PAMOATO DE PIRANTEL- PRAZICUANTEL- IVERMECTINA,ANTIPARASITARIOS / ANTIPARASITARIO,MILILITRO // ,sin iva,Unidades,Unidades,90,90,90
36BIOSG08P0091,STARCAN JGA * 5 ML,91,UNIDAD,ANTIPARASITARIOS,MASCOTAS,BIOSTAR PHARMACEUTICAL S.A.,7974.683544,6300,,,0,21,7707327440719,MILILITRO,ANTIPARASITARIO,MASCOTAS,,PAMOATO DE PIRANTEL- PRAZICUANTEL- IVERMECTINA,ANTIPARASITARIOS / ANTIPARASITARIO,MILILITRO // ,sin iva,Unidades,Unidades,91,91,91
36BIOSG08P0092,STARMEC 1% * 10 ML,92,UNIDAD,ANTIPARASITARIOS,GANADERIA,BIOSTAR PHARMACEUTICAL S.A.,8122.35443,6416.66,,,0,21,36BIOSG08P0092,MILILITRO,ANTIPARASITARIO,GANADERIA,,IVERMECTINA 1%,ANTIPARASITARIOS / ANTIPARASITARIO,MILILITRO // ,sin iva,Unidades,Unidades,92,92,92
36BIO1G08P0093,STARMEC 1% * 100 ML,93,UNIDAD,ANTIPARASITARIOS,GANADERIA,BIOSTAR PHARMACEUTICAL S.A.,0,0,,,0,21,7707327440771,MILILITRO,ANTIPARASITARIO,GANADERIA,100ML,IVERMECTINA 1%,ANTIPARASITARIOS / ANTIPARASITARIO,MILILITRO // 100ML,sin iva,Unidades,Unidades,93,93,93
36BIOSG08P0094,STARMEC 1% * 50 ML,94,UNIDAD,ANTIPARASITARIOS,GANADERIA,BIOSTAR PHARMACEUTICAL S.A.,0,0,,,0,21,36BIOSG08P0094,MILILITRO,ANTIPARASITARIO,GANADERIA,,IVERMECTINA 1%,ANTIPARASITARIOS / ANTIPARASITARIO,MILILITRO // ,sin iva,Unidades,Unidades,94,94,94
36BIOSG08P0095,STARMEC 1% * 500 ML,95,UNIDAD,ANTIPARASITARIOS,GANADERIA,BIOSTAR PHARMACEUTICAL S.A.,0,0,,,0,21,36BIOSG08P0095,MILILITRO,ANTIPARASITARIO,GANADERIA,,IVERMECTINA 1%,ANTIPARASITARIOS / ANTIPARASITARIO,MILILITRO // ,sin iva,Unidades,Unidades,95,95,95
36BIOSG08P0096,"STARMEC 3,15% * 10 ML",96,UNIDAD,ANTIPARASITARIOS,GANADERIA,BIOSTAR PHARMACEUTICAL S.A.,0,0,,,0,21,36BIOSG08P0096,MILILITRO,ANTIPARASITARIO,GANADERIA,,"IVERMECTINA 3,15%",ANTIPARASITARIOS / ANTIPARASITARIO,MILILITRO // ,sin iva,Unidades,Unidades,96,96,96
36BIOSG08P0097,"STARMEC 3,15% * 250 ML",97,UNIDAD,ANTIPARASITARIOS,GANADERIA,BIOSTAR PHARMACEUTICAL S.A.,0,0,,,0,21,36BIOSG08P0097,MILILITRO,ANTIPARASITARIO,GANADERIA,,"IVERMECTINA 3,15%",ANTIPARASITARIOS / ANTIPARASITARIO,MILILITRO // ,sin iva,Unidades,Unidades,97,97,97
36BIOSG08P0098,"STARMEC 3,15% * 50 ML",98,UNIDAD,ANTIPARASITARIOS,GANADERIA,BIOSTAR PHARMACEUTICAL S.A.,0,0,,,0,21,36BIOSG08P0098,MILILITRO,ANTIPARASITARIO,GANADERIA,,"IVERMECTINA 3,15%",ANTIPARASITARIOS / ANTIPARASITARIO,MILILITRO // ,sin iva,Unidades,Unidades,98,98,98
36BIOSG08P0099,"STARMEC 3,15% * 500 ML",99,UNIDAD,ANTIPARASITARIOS,GANADERIA,BIOSTAR PHARMACEUTICAL S.A.,0,0,,,0,21,36BIOSG08P0099,MILILITRO,ANTIPARASITARIO,GANADERIA,,"IVERMECTINA 3,15%",ANTIPARASITARIOS / ANTIPARASITARIO,MILILITRO // ,sin iva,Unidades,Unidades,99,99,99
36BIOSG07P0100,STARMICINA L.A * 10 ML,100,UNIDAD,ANTIMICROBIANOS,GANADERIA,BIOSTAR PHARMACEUTICAL S.A.,0,0,,,0,21,36BIOSG07P0100,MILILITRO,ANTIBIOTICO,,,OXITETRACICLINA L.A.,ANTIMICROBIANOS / ANTIBIOTICO,MILILITRO // ,sin iva,Unidades,Unidades,100,100,100
36BIOSG07P0101,STARMICINA L.A * 250 ML,101,UNIDAD,ANTIMICROBIANOS,GANADERIA,BIOSTAR PHARMACEUTICAL S.A.,0,0,,,0,21,36BIOSG07P0101,MILILITRO,ANTIBIOTICO,GANADERIA,,OXITETRACICLINA L.A.,ANTIMICROBIANOS / ANTIBIOTICO,MILILITRO // ,sin iva,Unidades,Unidades,101,101,101
36BIOSG07P0102,STARMICINA L.A * 50 ML,102,UNIDAD,ANTIMICROBIANOS,GANADERIA,BIOSTAR PHARMACEUTICAL S.A.,0,0,,,0,21,36BIOSG07P0102,MILILITRO,ANTIBIOTICO,GANADERIA,,OXITETRACICLINA L.A.,ANTIMICROBIANOS / ANTIBIOTICO,MILILITRO // ,sin iva,Unidades,Unidades,102,102,102
36BIOSG0710103,STARMICINA L.A * 500 ML,103,UNIDAD,ANTIMICROBIANOS,GANADERIA,BIOSTAR PHARMACEUTICAL S.A.,0,0,,,0,21,36BIOSG0710103,MILILITRO,ANTIBIOTICO,GANADERIA,,OXITETRACICLINA L.A.,ANTIMICROBIANOS / ANTIBIOTICO,MILILITRO // ,sin iva,Unidades,Unidades,103,103,103
36BIOSG08P0104,STARTOX 20.8% * 100 ML,104,UNIDAD,ANTIPARASITARIOS,GANADERIA,BIOSTAR PHARMACEUTICAL S.A.,0,0,,,0,21,36BIOSG08P0104,MILILITRO,ANTIPARASITARIO,GANADERIA,100ML,"AMITRAZ 20,8%",ANTIPARASITARIOS / ANTIPARASITARIO,MILILITRO // 100ML,sin iva,Unidades,Unidades,104,104,104
36BIOSG08P0105,STARTOX 20.8% * 20 ML,105,UNIDAD,ANTIPARASITARIOS,GANADERIA,BIOSTAR PHARMACEUTICAL S.A.,10126.58228,8000,,,0,21,36BIOSG08P0105,MILILITRO,ANTIPARASITARIO,GANADERIA,,"AMITRAZ 20,8%",ANTIPARASITARIOS / ANTIPARASITARIO,MILILITRO // ,sin iva,Unidades,Unidades,105,105,105
36BIOSG08P0106,STARTOX 20.8% * 500 ML,106,UNIDAD,ANTIPARASITARIOS,GANADERIA,BIOSTAR PHARMACEUTICAL S.A.,12151.89873,9600,,,0,21,36BIOSG08P0106,MILILITRO,ANTIPARASITARIO,GANADERIA,,"AMITRAZ 20,8%",ANTIPARASITARIOS / ANTIPARASITARIO,MILILITRO // ,sin iva,Unidades,Unidades,106,106,106
36BIOSG08P0107,STARTOX 20.8% * LITRO,107,UNIDAD,ANTIPARASITARIOS,GANADERIA,BIOSTAR PHARMACEUTICAL S.A.,0,0,,,0,21,36BIOSG08P0107,LITROS,ANTIPARASITARIO,GANADERIA,,"AMITRAZ 20,8%",ANTIPARASITARIOS / ANTIPARASITARIO,LITROS // ,sin iva,Unidades,Unidades,107,107,107
17BUSSG07P2267,STOMIZOL 10 MG * 10 TABS,2267,UNIDAD,ANTIMICROBIANOS,MASCOTAS,LABORATORIOS BUSSIE S.A,32435.74051,26500,,,0,18.3,7702195205910,TABLETA,ANTIBIOTICO,MASCOTAS,TABLETAS * 10,METRONIDAZOL- ESPIRAMICINA ,ANTIMICROBIANOS / ANTIBIOTICO,TABLETA // TABLETAS * 10,sin iva,Unidades,Unidades,2267,2267,2267
17BUSSG07P2268,STOMIZOL 20 MG * 10 TABS,2268,UNIDAD,ANTIMICROBIANOS,MASCOTAS,LABORATORIOS BUSSIE S.A,51285.18972,41900,,,0,18.3,7702195205903,TABLETA,ANTIBIOTICO,MASCOTAS,TABLETAS * 10,METRONIDAZOL- ESPIRAMICINA ,ANTIMICROBIANOS / ANTIBIOTICO,TABLETA // TABLETAS * 10,sin iva,Unidades,Unidades,2268,2268,2268
20ERMAG08P1712,STOPPAR * 5 ML,1712,UNIDAD,ANTIPARASITARIOS,MASCOTAS,LABORATORIOS ERMA S.A.,0,0,,,0,19.3,20ERMAG08P1712,MILILITROS,ANTIPARASITARIO,MASCOTAS,JERINGA * 5ML,FEBANTEL- PAMOATO DE PIRANTEL- PRAZIQUANTEL- IVERMECTINA,ANTIPARASITARIOS / ANTIPARASITARIO,MILILITROS // JERINGA * 5ML,sin iva,Unidades,Unidades,1712,1712,1712
31VICAG25P1383,STROGEN * 10 ML,1383,UNIDAD,PROMOTORES DE CRECIMIENTO,GANADERIA,VICAR FARMACEUTICA S.A.,0,0,,,0,18,31VICAG25P1383,MILILITROS,ANABOLICO,GANADERIA,INYECTABLE * 10ML,BOLDENONA 5%,PROMOTORES DE CRECIMIENTO / ANABOLICO,MILILITROS // INYECTABLE * 10ML,sin iva,Unidades,Unidades,1383,1383,1383
31VICAG25P1384,STROGEN-50* 50 ML,1384,UNIDAD,PROMOTORES DE CRECIMIENTO,GANADERIA,VICAR FARMACEUTICA S.A.,0,0,,,0,18,31VICAG25P1384,MILILITROS,ANABOLICO,GANADERIA,INYECTABLE * 50ML,BOLDENONA 5%,PROMOTORES DE CRECIMIENTO / ANABOLICO,MILILITROS // INYECTABLE * 50ML,sin iva,Unidades,Unidades,1384,1384,1384
37INSMG21P2795,SUJETADOR DE PORCINOS GRANDE,2795,UNIDAD,INSUMOS PECUARIOS,PORCICULTURA,INSMEVET S EN C,0,0,,,19,20,37INSMG21P2795,UNIDAD,INSUMO,PORCICULTURA,UNIDAD,NO APLICA,INSUMOS PECUARIOS / INSUMO,UNIDAD // UNIDAD,IVA Ventas 19%,Unidades,Unidades,2795,2795,2795
20ERMAG07P1713,SULFA-TRIMPETROPIN ERMA ORAL * 50 ML,1713,UNIDAD,ANTIMICROBIANOS,GANADERIA,LABORATORIOS ERMA S.A.,0,0,,,0,19.3,20ERMAG07P1713,MILILITROS,ANTIBIOTICO,GANADERIA,SUSPENSIÓN * 50ML,SULFADIAZINA- TRIMETOPRIM,ANTIMICROBIANOS / ANTIBIOTICO,MILILITROS // SUSPENSIÓN * 50ML,sin iva,Unidades,Unidades,1713,1713,1713
12CELLG07P2441,SULFACIDE ORAL * 10 ML,2441,UNIDAD,ANTIMICROBIANOS,GANADERIA,CELLS FARMACEUTICA,10887,8492,,,0,22,7708473111775,MILILITROS,ANTIBIOTICO,GANADERIA,SUSPENSIÓN * 10ML,SULFADIAZINA- TRIMETOPRIM,ANTIMICROBIANOS / ANTIBIOTICO,MILILITROS // SUSPENSIÓN * 10ML,sin iva,Unidades,Unidades,2441,2441,2441
12CELLG07P2442,SULFACIDE ORAL * 100 ML,2442,UNIDAD,ANTIMICROBIANOS,GANADERIA,CELLS FARMACEUTICA,0,0,,,0,20,12CELLG07P2442,MILILITROS,ANTIBIOTICO,GANADERIA,SUSPENSIÓN * 100ML,SULFADIAZINA- TRIMETOPRIM,ANTIMICROBIANOS / ANTIBIOTICO,MILILITROS // SUSPENSIÓN * 100ML,sin iva,Unidades,Unidades,2442,2442,2442
12CELLG07P2443,SULFACIDE ORAL * 50 ML,2443,UNIDAD,ANTIMICROBIANOS,GANADERIA,CELLS FARMACEUTICA,24744,19300,,,0,22,778473111645,MILILITROS,ANTIBIOTICO,GANADERIA,SOBRE * 50ML,SULFADIAZINA- TRIMETOPRIM,ANTIMICROBIANOS / ANTIBIOTICO,MILILITROS // SOBRE * 50ML,sin iva,Unidades,Unidades,2443,2443,2443
29VECOG14P2226,SULFALLIDOL * 100 GR,2226,UNIDAD,DERMATOLOGICOS,GANADERIA,VECOL S.A.,0,0,,,0,20,29VECOG14P2226,GRAMOS,DERMATOLOGICOS,GANADERIA,CREMA * 100GR,OXIDO DE ZINC- ALANTOINA- SULFANILAMIDA- SUBNITRATO BISMUTO,DERMATOLOGICOS / DERMATOLOGICOS,GRAMOS // CREMA * 100GR,sin iva,Unidades,Unidades,2226,2226,2226
29VECOG07P2227,SULFAMETAZINA VECOL * 250 ML,2227,UNIDAD,ANTIMICROBIANOS,GANADERIA,VECOL S.A.,0,0,,,0,20,29VECOG07P2227,GRAMOS,ANTIBIOTICO,GANADERIA,INYECTABLE * 250GR,SULFAMETAZINA SODICA,ANTIMICROBIANOS / ANTIBIOTICO,GRAMOS // INYECTABLE * 250GR,sin iva,Unidades,Unidades,2227,2227,2227
29VECOG07P2228,SULFAMETAZINA VECOL * 500 ML,2228,UNIDAD,ANTIMICROBIANOS,GANADERIA,VECOL S.A.,0,0,,,0,20,29VECOG07P2228,MILILITROS,ANTIBIOTICO,GANADERIA,INYECTABLE * 500ML,SULFAMETAZINA SODICA,ANTIMICROBIANOS / ANTIBIOTICO,MILILITROS // INYECTABLE * 500ML,sin iva,Unidades,Unidades,2228,2228,2228
31VICAG07P1385,SULFAMETAZINA VICAR * 100 ML,1385,UNIDAD,ANTIMICROBIANOS,GANADERIA,VICAR FARMACEUTICA S.A.,30956.09756,25384,,,0,18,7707264574829,MILILITROS,ANTIBIOTICO,GANADERIA,INYECTABLE * 100ML,SULFAMETAZINA SODICA,ANTIMICROBIANOS / ANTIBIOTICO,MILILITROS // INYECTABLE * 100ML,sin iva,Unidades,Unidades,1385,1385,1385
