Código,Descripción,Referencia,Ud Medida,Grupo,Udad de Negocio,Proveedor,Ult Precio,Ult Costo,Precio Elite,Precio publico,%IVA,Margen,Codigo de barra,Diseño,Sub-Grupo,LINEA,UNIDAD REFERENCIADA,PRINCIPIO ACTIVO,categoria padre-hijo,descripcion (Notas Internas)
38CALLG04P2812,POMADA BETA-BEST * 60 GR,2812,UNIDAD,ANTIINFLAMATORIOS-ANALGESICOS,GANADERIA,LABORATORIOS CALLBEST LTDA,10359.35564,8360,,,0,19.3,7707263670812,GRAMOS,ANTIFLOGISTICO,GANADERIA,60 GR,MENTOL- ALCANFOR- GUAYACOL- TREMENTINA- SALICILATO DE METILO,ANTIINFLAMATORIOS-ANALGESICOS / ANTIFLOGISTICO,GRAMOS // 60 GR
31VICAG04P1364,POMADA SOCOMVESA * 120 GR,1364,UNIDAD,ANTIINFLAMATORIOS-ANALGESICOS,GANADERIA,VICAR FARMACEUTICA S.A.,0,0,,,0,18,31VICAG04P1364,GRAMOS,ANTIFLOGISTICO,GANADERIA,POMADA * 120GR,MENTOL- ALCANFOR- SALICILATO DE METILO,ANTIINFLAMATORIOS-ANALGESICOS / ANTIFLOGISTICO,GRAMOS // POMADA * 120GR
31VICAG04P1365,POMADA SOCOMVESA * 300 GR,1365,UNIDAD,ANTIINFLAMATORIOS-ANALGESICOS,GANADERIA,VICAR FARMACEUTICA S.A.,0,0,,,0,18,31VICAG04P1365,GRAMOS,ANTIFLOGISTICO,GANADERIA,POMADA * 300GR,MENTOL- ALCANFOR- SALICILATO DE METILO,ANTIINFLAMATORIOS-ANALGESICOS / ANTIFLOGISTICO,GRAMOS // POMADA * 300GR
22SERVG29P1184,PORCIFER B12 * 10 ML,1184,UNIDAD,VITAMINAS Y MINERALES,GANADERIA,LABORATORIOS SERVINSUMOS S.A,6740.740741,5460,,,0,19,7707007404727,MILILITROS,MULTIVITAMINICO,GANADERIA,INYECTABLE * 10ML,VITA B12- HIERRO,VITAMINAS Y MINERALES / MULTIVITAMINICO,MILILITROS // INYECTABLE * 10ML
22SERVG29P1185,PORCIFER B12 * 100 ML,1185,UNIDAD,VITAMINAS Y MINERALES,GANADERIA,LABORATORIOS SERVINSUMOS S.A,24182.72,19588,,,0,19,7707007404703,MILILITROS,MULTIVITAMINICO,GANADERIA,INYECTABLE  * 100ML,VITA B12- HIERRO,VITAMINAS Y MINERALES / MULTIVITAMINICO,MILILITROS // INYECTABLE  * 100ML
22SERVG29P1186,PORCIFER B12 * 50 ML,1186,UNIDAD,VITAMINAS Y MINERALES,GANADERIA,LABORATORIOS SERVINSUMOS S.A,16009.88,12968,,,0,19,7707007404710,MILILITROS,MULTIVITAMINICO,GANADERIA,INYECTABLE * 50ML,VITA B12- HIERRO,VITAMINAS Y MINERALES / MULTIVITAMINICO,MILILITROS // INYECTABLE * 50ML
21PROVG08P1070,PORCINO SOBRE * 5 GR,1070,UNIDAD,ANTIPARASITARIOS,PORCICULTURA,LABORATORIOS PROVET S.A.S,3035.365854,2489,,,0,18,7706358000831,GRAMOS,ANTIPARASITARIO,PORCICULTURA,SOBRE * 5GR,MEBENDAZOL,ANTIPARASITARIOS / ANTIPARASITARIO,GRAMOS // SOBRE * 5GR
22SERVG08P1187,PRACAN GOLD PETS JGA * 10 ML,1187,UNIDAD,ANTIPARASITARIOS,MASCOTAS,LABORATORIOS SERVINSUMOS S.A,12091.35802,9794,,,0,19,7707007404802,MILILITROS,ANTIPARASITARIO,MASCOTAS,JERINGA * 10ML,FEBANTEL- PAMOATO DE PIRANTEL- PRAZIQUANTEL- IVERMECTINA,ANTIPARASITARIOS / ANTIPARASITARIO,MILILITROS // JERINGA * 10ML
22SERVG08P1188,PRACAN GOLD PETS JGA * 2 ML,1188,UNIDAD,ANTIPARASITARIOS,MASCOTAS,LABORATORIOS SERVINSUMOS S.A,5771.91358,4675.25,,,0,19,7707007404826,MILILITROS,ANTIPARASITARIO,MASCOTAS,JERINGA * 2ML,FEBANTEL- PAMOATO DE PIRANTEL- PRAZIQUANTEL- IVERMECTINA,ANTIPARASITARIOS / ANTIPARASITARIO,MILILITROS // JERINGA * 2ML
22SERVG08P1189,PRACAN GOLD PETS JGA * 5 ML,1189,UNIDAD,ANTIPARASITARIOS,MASCOTAS,LABORATORIOS SERVINSUMOS S.A,8004.62963,6483.75,,,0,19,7707007404819,MILILITROS,ANTIPARASITARIO,MASCOTAS,JERINGA * 5ML,FEBANTEL- PAMOATO DE PIRANTEL- PRAZIQUANTEL- IVERMECTINA,ANTIPARASITARIOS / ANTIPARASITARIO,MILILITROS // JERINGA * 5ML
22SERVG08P1190,PRACAN PETS JGA * 10 ML,1190,UNIDAD,ANTIPARASITARIOS,MASCOTAS,LABORATORIOS SERVINSUMOS S.A,6909.26,5596.5,,,0,19,7707007403706,MILILITROS,ANTIPARASITARIO,MASCOTAS,JERINGA * 10ML,PAMOATO DE PIRANTEL- PRAZICUANTEL,ANTIPARASITARIOS / ANTIPARASITARIO,MILILITROS // JERINGA * 10ML
22SERVG08P1191,PRACAN PETS JGA * 2 ML,1191,UNIDAD,ANTIPARASITARIOS,MASCOTAS,LABORATORIOS SERVINSUMOS S.A,4423.765432,3583.25,,,0,19,7707007403720,MILILITROS,ANTIPARASITARIO,MASCOTAS,JERINGA * 2ML,PAMOATO DE PIRANTEL- PRAZICUANTEL,ANTIPARASITARIOS / ANTIPARASITARIO,MILILITROS // JERINGA * 2ML
22SERVG08P1192,PRACAN PETS JGA * 5 ML,1192,UNIDAD,ANTIPARASITARIOS,MASCOTAS,LABORATORIOS SERVINSUMOS S.A,5287.35,4282.75,,,0,19,7707007403713,MILILITROS,ANTIPARASITARIO,MASCOTAS,JERINGA * 5ML,PAMOATO DE PIRANTEL- PRAZICUANTEL,ANTIPARASITARIOS / ANTIPARASITARIO,MILILITROS // JERINGA * 5ML
23LAVMG08P2378,PRAPIRANTEL JGA * 2 ML,2378,UNIDAD,ANTIPARASITARIOS,MASCOTAS,LABORATORIOS V.M. LTDA.,0,0,,,0,20,23LAVMG08P2378,MILILITROS,ANTIPARASITARIO,MASCOTAS,JERINGA * 2ML,PAMOATO DE PIRANTEL- PRAZICUANTEL,ANTIPARASITARIOS / ANTIPARASITARIO,MILILITROS // JERINGA * 2ML
23LAVMG08P2379,PRAPIRANTEL JGA * 5 ML,2379,UNIDAD,ANTIPARASITARIOS,MASCOTAS,LABORATORIOS V.M. LTDA.,0,0,,,0,20,23LAVMG08P2379,MILILITROS,ANTIPARASITARIO,MASCOTAS,JERINGA * 5ML,PAMOATO DE PIRANTEL- PRAZICUANTEL,ANTIPARASITARIOS / ANTIPARASITARIO,MILILITROS // JERINGA * 5ML
16INVEG08P1900,PRAXTEL * 10 ML,1900,UNIDAD,ANTIPARASITARIOS,MASCOTAS,INVET SA,0,0,,,0,18.3,16INVEG08P1900,MILILITROS,ANTIPARASITARIO,MASCOTAS,JERINGA * 10ML,PAMOATO DE PIRANTEL- PRAZICUANTEL,ANTIPARASITARIOS / ANTIPARASITARIO,MILILITROS // JERINGA * 10ML
16INVEG08P1901,PRAXTEL * 2 ML,1901,UNIDAD,ANTIPARASITARIOS,MASCOTAS,INVET SA,0,0,,,0,18.3,16INVEG08P1901,MILILITROS,ANTIPARASITARIO,MASCOTAS,JERINGA * 2ML,PAMOATO DE PIRANTEL- PRAZICUANTEL,ANTIPARASITARIOS / ANTIPARASITARIO,MILILITROS // JERINGA * 2ML
16INVEG08P1902,PRAXTEL * 5 ML,1902,UNIDAD,ANTIPARASITARIOS,MASCOTAS,INVET SA,0,0,,,0,18.3,16INVEG08P1902,MILILITROS,ANTIPARASITARIO,MASCOTAS,JERINGA * 5ML,PAMOATO DE PIRANTEL- PRAZICUANTEL,ANTIPARASITARIOS / ANTIPARASITARIO,MILILITROS // JERINGA * 5ML
16INVEG08P1903,PRAXTEL PUPPY  * 5 ML,1903,UNIDAD,ANTIPARASITARIOS,MASCOTAS,INVET SA,0,0,,,0,18.3,16INVEG08P1903,MILILITROS,ANTIPARASITARIO,MASCOTAS,JERINGA * 5ML,PRAZICUANTEL- FENBENDAZOL,ANTIPARASITARIOS / ANTIPARASITARIO,MILILITROS // JERINGA * 5ML
24LZOOG04P1604,PREDNI-ZOO 20 MG CJA * 10 TABS,1604,UNIDAD,ANTIINFLAMATORIOS-ANALGESICOS,MASCOTAS,LABORATORIOS ZOO S.A.S.,0,0,,,0,18.3,24LZOOG04P1604,TABLETA,CORTICOIDES,MASCOTAS,TABLETAS * 10,PREDNISOLONA,ANTIINFLAMATORIOS-ANALGESICOS / CORTICOIDES,TABLETA // TABLETAS * 10
24LZOOG04P1605,PREDNI-ZOO 20 MG CJA * 30 TABS,1605,UNIDAD,ANTIINFLAMATORIOS-ANALGESICOS,MASCOTAS,LABORATORIOS ZOO S.A.S.,23439,19150,,,0,18.3,7704614065129,TABLETA,CORTICOIDES,MASCOTAS,TABLETAS * 30,PREDNISOLONA,ANTIINFLAMATORIOS-ANALGESICOS / CORTICOIDES,TABLETA // TABLETAS * 30
24LZOOG04P1606,PREDNI-ZOO 5 MG CJA * 10 TABS,1606,UNIDAD,ANTIINFLAMATORIOS-ANALGESICOS,MASCOTAS,LABORATORIOS ZOO S.A.S.,0,0,,,0,18.3,24LZOOG04P1606,TABLETA,CORTICOIDES,MASCOTAS,TABLETAS * 10,PREDNISOLONA,ANTIINFLAMATORIOS-ANALGESICOS / CORTICOIDES,TABLETA // TABLETAS * 10
24LZOOG04P1607,PREDNI-ZOO 5 MG CJA * 30 TABS,1607,UNIDAD,ANTIINFLAMATORIOS-ANALGESICOS,MASCOTAS,LABORATORIOS ZOO S.A.S.,12668,10350,,,0,18.3,24LZOOG04P1607,TABLETA,CORTICOIDES,MASCOTAS,TABLETAS * 30,PREDNISOLONA,ANTIINFLAMATORIOS-ANALGESICOS / CORTICOIDES,TABLETA // TABLETAS * 30
23LAVMG29P2380,PREMEZCLA MINERAL BOLSA * KILO,2380,UNIDAD,VITAMINAS Y MINERALES,GANADERIA,LABORATORIOS V.M. LTDA.,0,0,,,0,20,23LAVMG29P2380,KILOGRAMO,MULTIVITAMINICO,GANADERIA,POLVO * KILO,CALCIO- FOSFORO- MAGNESIO- AZUFRE- COBRE- ZINC- YODO- COBALTO- FLUOR,VITAMINAS Y MINERALES / MULTIVITAMINICO,KILOGRAMO // POLVO * KILO
31VICAG08P1366,PRIMEC * 100 ML,1366,UNIDAD,ANTIPARASITARIOS,GANADERIA,VICAR FARMACEUTICA S.A.,0,0,,,0,18,31VICAG08P1366,MILILITROS,ANTIPARASITARIO,GANADERIA,POUR ON * 100ML,EPRINOMECTINA,ANTIPARASITARIOS / ANTIPARASITARIO,MILILITROS // POUR ON * 100ML
31VICAG08P1367,PRIMEC * 500 ML,1367,UNIDAD,ANTIPARASITARIOS,GANADERIA,VICAR FARMACEUTICA S.A.,0,0,,,0,18,31VICAG08P1367,MILILITROS,ANTIPARASITARIO,GANADERIA,POUR ON * 500ML,EPRINOMECTINA,ANTIPARASITARIOS / ANTIPARASITARIO,MILILITROS // POUR ON * 500ML
31VICAG08P1368,PRIMEC * LITRO,1368,UNIDAD,ANTIPARASITARIOS,GANADERIA,VICAR FARMACEUTICA S.A.,0,0,,,0,18,31VICAG08P1368,LITROS,ANTIPARASITARIO,GANADERIA,POUR ON * LITRO,EPRINOMECTINA,ANTIPARASITARIOS / ANTIPARASITARIO,LITROS // POUR ON * LITRO
31VICAG08P1369,PRIMEC GOTERO * 20 ML,1369,UNIDAD,ANTIPARASITARIOS,GANADERIA,VICAR FARMACEUTICA S.A.,17573.17073,14410,,,0,18,7707264570920,MILILITROS,ANTIPARASITARIO,GANADERIA,POUR ON * 20ML,EPRINOMECTINA,ANTIPARASITARIOS / ANTIPARASITARIO,MILILITROS // POUR ON * 20ML
31VICAG19P1371,PROCEPTAL ( BUSERELINA ACETATO ) * 10 ML,1371,UNIDAD,HORMONALES,GANADERIA,VICAR FARMACEUTICA S.A.,0,0,,,0,18,31VICAG19P1371,MILILITROS,HORMONALES,GANADERIA,INYECTABLE * 10ML,BUSERELINA,HORMONALES / HORMONALES,MILILITROS // INYECTABLE * 10ML
31VICAG19P1372,PROCEPTAL (BUSERELINA ACETATO) * 50 ML,1372,UNIDAD,HORMONALES,GANADERIA,VICAR FARMACEUTICA S.A.,0,0,,,0,18,31VICAG19P1372,MILILITROS,HORMONALES,GANADERIA,INYECTABLE * 50ML,BUSERELINA,HORMONALES / HORMONALES,MILILITROS // INYECTABLE * 50ML
22SERVG04P1193,PROFEN 15% * 10 ML,1193,UNIDAD,ANTIINFLAMATORIOS-ANALGESICOS,GANADERIA,LABORATORIOS SERVINSUMOS S.A,1.234567901,1,,,0,19,7707007406622,MILILITROS,AINES,GANADERIA,INYECTABLE * 10ML,KETOPROFENO 15%,ANTIINFLAMATORIOS-ANALGESICOS / AINES,MILILITROS // INYECTABLE * 10ML
22SERVG04P1194,PROFEN 15% * 100 ML,1194,UNIDAD,ANTIINFLAMATORIOS-ANALGESICOS,GANADERIA,LABORATORIOS SERVINSUMOS S.A,1.234567901,1,,,0,19,7707007406608,MILILITROS,AINES,GANADERIA,INYECTABLE * 100ML,KETOPROFENO 15%,ANTIINFLAMATORIOS-ANALGESICOS / AINES,MILILITROS // INYECTABLE * 100ML
22SERVG04P1195,PROFEN 15% * 50 ML,1195,UNIDAD,ANTIINFLAMATORIOS-ANALGESICOS,GANADERIA,LABORATORIOS SERVINSUMOS S.A,1.234567901,1,,,0,19,7707007406615,MILILITROS,AINES,GANADERIA,INYECTABLE * 50ML,KETOPROFENO 15%,ANTIINFLAMATORIOS-ANALGESICOS / AINES,MILILITROS // INYECTABLE * 50ML
31VICAG19P1370,PROGESTAR * 250 ML,1370,UNIDAD,HORMONALES,GANADERIA,VICAR FARMACEUTICA S.A.,0,0,,,0,18,31VICAG19P1370,MILILITROS,HORMONALES,GANADERIA,INYECTABLE * 250ML,PROGESTERONA 10%,HORMONALES / HORMONALES,MILILITROS // INYECTABLE * 250ML
20ERMAG19P1709,PROGESTERONA ERMA * 20 ML,1709,UNIDAD,HORMONALES,GANADERIA,LABORATORIOS ERMA S.A.,22149.93804,17875.01,,,0,19.3,7707363800638,MILILITROS,HORMONALES,GANADERIA,INYECTABLE * 20ML,"PROGESTERONA 2,5%",HORMONALES / HORMONALES,MILILITROS // INYECTABLE * 20ML
18CALIG29P1999,PROMOCALIER L 47 * 20 ML,1999,UNIDAD,VITAMINAS Y MINERALES,AVICULTURA,LABORATORIOS LAVERLAM,11167.29,9012,,,5,20,18CALIG29P199,MILILITROS,MULTIVITAMINICO,AVICULTURA,SUSPENSIÓN * 20ML,VITA A- D3- E- B1- B2- B5- B6- B8- B12- K3- AMINO A ,VITAMINAS Y MINERALES / MULTIVITAMINICO,MILILITROS // SUSPENSIÓN * 20ML
18CALIG29P2000,PROMOCALIER L 47 * LITRO,2000,UNIDAD,VITAMINAS Y MINERALES,AVICULTURA,LABORATORIOS LAVERLAM,78219,62575,,,5,20,18CALIG29P2000,LITROS,MULTIVITAMINICO,AVICULTURA,SUSPENSIÓN * LITRO,VITA A- D3- E- B1- B2- B5- B6- B8- B12- K3- AMINO A ,VITAMINAS Y MINERALES / MULTIVITAMINICO,LITROS // SUSPENSIÓN * LITRO
18CALIG29P2001,PROMOCALIER L47 * 100 ML,2001,UNIDAD,VITAMINAS Y MINERALES,AVICULTURA,LABORATORIOS LAVERLAM,21711.28,17521,,,5,20,18CALIG29P200,MILILITROS,MULTIVITAMINICO,AVICULTURA,SUSPENSIÓN * 100ML,VITA A- D3- E- B1- B2- B5- B6- B8- B12- K3- AMINO A ,VITAMINAS Y MINERALES / MULTIVITAMINICO,MILILITROS // SUSPENSIÓN * 100ML
11BOGAG19P1548,PROSTAL * 2 ML,1548,UNIDAD,HORMONALES,GANADERIA,BOGAL VET S.A.S.,11029,8856,,,0,19.3,11BOGAG19P154,MILILITROS,HORMONALES,GANADERIA,INYECTABLE * 2ML,"D CLOPROSTENOL 0,0075%",HORMONALES / HORMONALES,MILILITROS // INYECTABLE * 2ML
11BOGAG19P1549,PROSTAL * 20 ML,1549,UNIDAD,HORMONALES,GANADERIA,BOGAL VET S.A.S.,0,0,,,0,19.3,11BOGAG19P1549,MILILITROS,HORMONALES,GANADERIA,INYECTABLE * 20ML,"D CLOPROSTENOL 0,0075%",HORMONALES / HORMONALES,MILILITROS // INYECTABLE * 20ML
11BOGAG19P1550,PROSTAL * 50 ML,1550,UNIDAD,HORMONALES,GANADERIA,BOGAL VET S.A.S.,0,0,,,0,19.3,11BOGAG19P1550,MILILITROS,HORMONALES,GANADERIA,INYECTABLE * 50ML,"D CLOPROSTENOL 0,0075%",HORMONALES / HORMONALES,MILILITROS // INYECTABLE * 50ML
31VICAG19P1373,PROSTAR D * 20 ML,1373,UNIDAD,HORMONALES,GANADERIA,VICAR FARMACEUTICA S.A.,0,0,,,0,18,31VICAG19P1373,MILILITROS,HORMONALES,GANADERIA,INYECTABLE * 20ML,"D CLOPROSTENOL 0,0075%",HORMONALES / HORMONALES,MILILITROS // INYECTABLE * 20ML
31VICAG19P1374,PROSTAR D * 50 ML,1374,UNIDAD,HORMONALES,GANADERIA,VICAR FARMACEUTICA S.A.,0,0,,,0,18,31VICAG19P1374,MILILITROS,HORMONALES,GANADERIA,INYECTABLE * 50ML,"D CLOPROSTENOL 0,0075%",HORMONALES / HORMONALES,MILILITROS // INYECTABLE * 50ML
12CELLG08P2457,PROTOZID * 20 ML,2457,UNIDAD,ANTIPARASITARIOS,MASCOTAS,CELLS FARMACEUTICA,19244,14760,,,0,23.3,12CELLG08P2457,UNIDAD,ANTIPARASITARIO,MASCOTAS,,NO APLICA,ANTIPARASITARIOS / ANTIPARASITARIO,UNIDAD // 
12CELLG07P2437,PROTOZID JER. * 10 ML,2437,UNIDAD,ANTIMICROBIANOS,MASCOTAS,CELLS FARMACEUTICA,0,0,,,0,20,12CELLG07P2437,MILILITROS,ANTIBIOTICO,MASCOTAS,SUSPENSIÓN * 10ML,METRONIDAZOL BENZOILO,ANTIMICROBIANOS / ANTIBIOTICO,MILILITROS // SUSPENSIÓN * 10ML
12CELLG07P2438,PROTOZID ORAL * 50 ML,2438,UNIDAD,ANTIMICROBIANOS,MASCOTAS,CELLS FARMACEUTICA,0,0,,,0,20,12CELLG07P2438,MILILITROS,ANTIBIOTICO,MASCOTAS,SUSPENSIÓN * 50ML,METRONIDAZOL BENZOILO,ANTIMICROBIANOS / ANTIBIOTICO,MILILITROS // SUSPENSIÓN * 50ML
12CELLG08P2456,PROTOZID SUSPENSION ORAL * 100 ML,2456,UNIDAD,ANTIPARASITARIOS,MASCOTAS,CELLS FARMACEUTICA,42.63,32700,,,0,23.3,12CELLG08P2456,UNIDAD,ANTIPARASITARIO,,,NO APLICA,ANTIPARASITARIOS / ANTIPARASITARIO,UNIDAD // 
33WEISSG29P2303,PROVIDE B200 * 10 ML,2303,UNIDAD,VITAMINAS Y MINERALES,GANADERIA,WEISS PHARMA SAS,0,0,,,0,20,33WEISSG29P2303,MILILITROS,MULTIVITAMINICO,GANADERIA,INYECTABLE * 10ML,VITA B1- B2- B3- B5- B6- B12,VITAMINAS Y MINERALES / MULTIVITAMINICO,MILILITROS // INYECTABLE * 10ML
33WEISSG29P2304,PROVIDE B200 * 250 ML,2304,UNIDAD,VITAMINAS Y MINERALES,GANADERIA,WEISS PHARMA SAS,0,0,,,0,20,33WEISSG29P2304,MILILITROS,MULTIVITAMINICO,GANADERIA,INYECTABLE * 250ML,VITA B1- B2- B3- B5- B6- B12,VITAMINAS Y MINERALES / MULTIVITAMINICO,MILILITROS // INYECTABLE * 250ML
33WEISSG29P2305,PROVIDE B200 * 50 ML,2305,UNIDAD,VITAMINAS Y MINERALES,GANADERIA,WEISS PHARMA SAS,0,0,,,0,20,33WEISSG29P2305,MILILITROS,MULTIVITAMINICO,GANADERIA,INYECTABLE * 50ML,VITA B1- B2- B3- B5- B6- B12,VITAMINAS Y MINERALES / MULTIVITAMINICO,MILILITROS // INYECTABLE * 50ML
33WEISSG29P2306,PROVIDE B200 * 500 ML,2306,UNIDAD,VITAMINAS Y MINERALES,GANADERIA,WEISS PHARMA SAS,0,0,,,0,20,33WEISSG29P2306,MILILITROS,MULTIVITAMINICO,GANADERIA,INYECTABLE * 500ML,VITA B1- B2- B3- B5- B6- B12,VITAMINAS Y MINERALES / MULTIVITAMINICO,MILILITROS // INYECTABLE * 500ML
33WEISSG29P2307,PROVIDE TRP * 50 ML,2307,UNIDAD,VITAMINAS Y MINERALES,MASCOTAS,WEISS PHARMA SAS,10988,8571,,,5,22,33WEISSG29P2307,MILILITROS,MULTIVITAMINICO,MASCOTAS,SUSPENSIÓN * 50ML,VITA A- B1- B2- B3- B5- B6- B12- D3- E- ZINC- COBRE- COBALTO- CALCIO- SODIO- POTASIO- MAGNESIO-AMINOA,VITAMINAS Y MINERALES / MULTIVITAMINICO,MILILITROS // SUSPENSIÓN * 50ML
33WEISSG29P2308,PROVIDE TRP 14 * 120 ML,2308,UNIDAD,VITAMINAS Y MINERALES,MASCOTAS,WEISS PHARMA SAS,15873,12381,,,5,22,33WEISSG29P23,MILILITROS,MULTIVITAMINICO,MASCOTAS,SUSPENSIÓN * 120ML,VITA A- B1- B2- B3- B5- B6- B12- D3- E- ZINC- COBRE- COBALTO- CALCIO- SODIO- POTASIO- MAGNESIO-AMINOA,VITAMINAS Y MINERALES / MULTIVITAMINICO,MILILITROS // SUSPENSIÓN * 120ML
27PROCG07P1850,PROXY 200 L.A * 250 ML,1850,UNIDAD,ANTIMICROBIANOS,GANADERIA,PROCONVET SA,0,0,,,0,20.3,27PROCG07P1850,MILILITROS,ANTIBIOTICO,GANADERIA,INYECTABLE * 250ML,OXITETRACICLINA L.A.,ANTIMICROBIANOS / ANTIBIOTICO,MILILITROS // INYECTABLE * 250ML
27PROCG07P1851,PROXY 200 L.A * 50 ML,1851,UNIDAD,ANTIMICROBIANOS,GANADERIA,PROCONVET SA,0,0,,,0,20.3,27PROCG07P1851,MILILITROS,ANTIBIOTICO,GANADERIA,INYECTABLE * 50ML,OXITETRACICLINA L.A.,ANTIMICROBIANOS / ANTIBIOTICO,MILILITROS // INYECTABLE * 50ML
20ERMAG08P1710,PULFEN SPOT ON JGA * 1 ML,1710,UNIDAD,ANTIPARASITARIOS,MASCOTAS,LABORATORIOS ERMA S.A.,8921.97026,7200.03,,,0,19.3,7707363800669,MILILITROS,ANTIPARASITARIO,MASCOTAS,JERINGA * 1ML,FIPRONIL,ANTIPARASITARIOS / ANTIPARASITARIO,MILILITROS // JERINGA * 1ML
20ERMAG08P1711,PULFEN SPOT ON JGA * 3.2 ML,1711,UNIDAD,ANTIPARASITARIOS,MASCOTAS,LABORATORIOS ERMA S.A.,13216.85254,10666,,,0,19.3,7707363800676,MILILITROS,ANTIPARASITARIO,MASCOTAS,"JERINGA * 3,2ML",NO APLICA,ANTIPARASITARIOS / ANTIPARASITARIO,"MILILITROS // JERINGA * 3,2ML"
14HEELG18P1964,PULMO SUIS INJEEL CJA * 5 AMP,1964,UNIDAD,HOMEOPATICOS,HUMANOS,HEEL COLOMBIA LTDA,0,0,,,0,0,14HEELG18P1964,AMPOLLA,HOMEOPATICO,HUMANOS,5 AMPOLLAS,INGREDIENTES NATURALES,HOMEOPATICOS / HOMEOPATICO,AMPOLLA // 5 AMPOLLAS
22SERVG08P1196,PULOFF * 0.5 ML GATOS,1196,UNIDAD,ANTIPARASITARIOS,MASCOTAS,LABORATORIOS SERVINSUMOS S.A,13572,10993,,,0,19,7707007406936,MILILITROS,ANTIPARASITARIO,MASCOTAS,"PIPETA * 0,5ML",NO APLICA,ANTIPARASITARIOS / ANTIPARASITARIO,"MILILITROS // PIPETA * 0,5ML"
22SERVG08P1197,PULOFF * 0.67 ML 2-10 KG,1197,UNIDAD,ANTIPARASITARIOS,MASCOTAS,LABORATORIOS SERVINSUMOS S.A,12504.07,10128.3,,,0,19,7707007406929,MILILITROS,ANTIPARASITARIO,MASCOTAS,"PIPETA * 0,67ML",NO APLICA,ANTIPARASITARIOS / ANTIPARASITARIO,"MILILITROS // PIPETA * 0,67ML"
22SERVG08P1198,PULOFF * 1.34 ML 11-20 KG,1198,UNIDAD,ANTIPARASITARIOS,MASCOTAS,LABORATORIOS SERVINSUMOS S.A,15728,12740,,,0,19,7707007406912,MILILITROS,ANTIPARASITARIO,MASCOTAS,"PIPETA* 1,34ML",NO APLICA,ANTIPARASITARIOS / ANTIPARASITARIO,"MILILITROS // PIPETA* 1,34ML"
22SERVG08P1199,PULOFF * 2.68 ML 21-40 KG,1199,UNIDAD,ANTIPARASITARIOS,MASCOTAS,LABORATORIOS SERVINSUMOS S.A,19323,15652,,,0,19,7707007406905,MILILITROS,ANTIPARASITARIO,MASCOTAS,"PIPETA * 2,68 ML",NO APLICA,ANTIPARASITARIOS / ANTIPARASITARIO,"MILILITROS // PIPETA * 2,68 ML"
30VETLG10P2034,PUPPY FENCE L5 QUINTUPLE,2034,UNIDAD,BIOLOGICOS,MASCOTAS,VET LAT COLOMBIA S.A.S.,15127.54,9290.84,,,0,27.8,30VETLG10P203,UNIDAD,VACUNAS,MASCOTAS,INYECTABLE,VIRUS DE DISTEMPER CANINO- PARVOVIRUS CANINO- ADENOVIRUS CANINO TIPO 2- PARAINFLUENZA CANINA- L CANICOLA- L ICTEROHAEMORRHAGIAE,BIOLOGICOS / VACUNAS,UNIDAD // INYECTABLE
30VETLG10P2035,PUPPY INMUNOVAX DPA2 ( BIOZOO),2035,UNIDAD,BIOLOGICOS,MASCOTAS,VET LAT COLOMBIA S.A.S.,11729.99,7204.17,,,0,27.8,30VETLG10P2035,UNIDAD,VACUNAS,MASCOTAS,INYECTABLE,NO APLICA,BIOLOGICOS / VACUNAS,UNIDAD // INYECTABLE
32VIRBG27P2528,PUPPYBOOST JGA * 15 ML,2528,UNIDAD,SUPLEMENTOS ALIMENTICIOS,MASCOTAS,COOPERATIVA DE GANADEROS DEL CENTRO,0,0,,,0,10.3,32VIRBG27P2528,MILILITROS,SUPLEMENTOS ALMENTICIOS,MASCOTAS,JERINGA * 15ML,TRIGLICERIDOS- GLUCOSA- CALOSTRO- AMINOACIDOS- KOLA- GUARANA- SULFATO DE HIERRO- VITAC A D3 B1 B2 B6 B12- BACTERIAS LACTICAS- ACIDO SORBICO- LECHE- VAINILLA,SUPLEMENTOS ALIMENTICIOS / SUPLEMENTOS ALMENTICIOS,MILILITROS // JERINGA * 15ML
24LZOOG13P1608,PURE PAWS FCO * 1000 ML,1608,UNIDAD,CUIDADO DE MASCOTAS,MASCOTAS,LABORATORIOS ZOO S.A.S.,0,0,,,0,18.3,24LZOOG13P1608,MILILITROS,LINEA DE ASEO,MASCOTAS,1000 ML,NO APLICA,CUIDADO DE MASCOTAS / LINEA DE ASEO,MILILITROS // 1000 ML
24LZOOG13P1609,PURE PAWS FCO * 120 ML,1609,UNIDAD,CUIDADO DE MASCOTAS,MASCOTAS,LABORATORIOS ZOO S.A.S.,0,0,,,0,18.3,24LZOOG13P1609,MILILITROS,LINEA DE ASEO,MASCOTAS,120 ML,NO APLICA,CUIDADO DE MASCOTAS / LINEA DE ASEO,MILILITROS // 120 ML
24LZOOG13P1610,PURE PAWS FCO * 240 ML,1610,UNIDAD,CUIDADO DE MASCOTAS,MASCOTAS,LABORATORIOS ZOO S.A.S.,0,0,,,0,18.3,24LZOOG13P1610,MILILITROS,LINEA DE ASEO,MASCOTAS,240 ML,NO APLICA,CUIDADO DE MASCOTAS / LINEA DE ASEO,MILILITROS // 240 ML
